"gid","survey_gid","description","source","accuracy","the_geom","object_id","mat_type","mat_tech","mat_prop","llrs","llrs_duct","height","height2","yr_built","occupy","occupy_dt","position","plan_shape","str_irreg","str_irreg_dt","str_irreg_type","str_irreg_2","str_irreg_dt_2","str_irreg_type_2","nonstrcexw","roof_shape","roofcovmat","roofsysmat","roofsystyp","roof_conn","floor_mat","floor_type","floor_conn","foundn_sys","build_type","build_subtype","vuln","comment","rrvs_status","vuln_1","vuln_2","height_1","height_2","height2_1","height2_2","year_1","year_2","object_id1","mat_type_bp","mat_tech_bp","mat_prop_bp","llrs_bp","llrs_duct_bp","height_bp","height2_bp","yr_built_bp","occupy_bp","occupy_dt_bp","position_bp","plan_shape_bp","str_irreg_bp","str_irreg_dt_bp","str_irreg_type_bp","str_irreg_2_bp","str_irreg_dt_2_bp","str_irreg_type_2_bp","nonstrcexw_bp","roof_shape_bp","roofcovmat_bp","roofsysmat_bp","roofsystyp_bp","roof_conn_bp","floor_mat_bp","floor_type_bp","floor_conn_bp","foundn_sys_bp","build_type_bp","build_subtype_bp","vuln_bp","yr_built_vt","yr_built_vt1","object_id2","mat_type_src","mat_tech_src","mat_prop_src","llrs_src","llrs_duct_src","height_src","height2_src","yr_built_src","occupy_src","occupy_dt_src","position_src","plan_shape_src","str_irreg_src","str_irreg_dt_src","str_irreg_type_src","str_irreg_2_src","str_irreg_dt_2_src","str_irreg_type_2_src","nonstrcexw_src","roof_shape_src","roofcovmat_src","roofsysmat_src","roofsystyp_src","roof_conn_src","floor_mat_src","floor_type_src","floor_conn_src","foundn_sys_src","build_type_src","build_subtype_src","vuln_src","lon","lat" 
49773,9,"","OSM","","0106000020E61000000100000001030000000100000005000000872FB88BD5E551C02F6013E3468840C0278007ABD6E551C031E24C5D438840C075931804D6E551C0B4ACFBC7428840C0D542C9E4D4E551C01E6BEB4C468840C0872FB88BD5E551C02F6013E3468840C0",49773,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES2A","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWW","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",49773,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49773,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5911731452899","-33.0646006372301"
49775,9,"","OSM","","0106000020E61000000100000001030000000100000005000000DA75CAFED4E551C0C857A76F3E8840C0769CECB0D3E551C06422A5D93C8840C011926005D3E551C0F8DB43673E8840C0AB0BD352D4E551C0C7516FFC3F8840C0DA75CAFED4E551C0C857A76F3E8840C0",49775,"M99","CL99","MO99","LWAL","DU99","H","HB","Y99","RES","RES99","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT2","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","0","","99","",49775,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49775,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5910649266443","-33.0644048667495"
49811,9,"","OSM","","0106000020E610000001000000010300000001000000050000008925E5EE73E651C06FB5F3A21B8740C04E83FD3273E651C0AFFA6D991D8740C0CB14731074E651C05006A2821E8740C006B75ACC74E651C07A01518B1C8740C08925E5EE73E651C06FB5F3A21B8740C0",49811,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IR99","IRP99","IRT99","IRRE","IRPS","IRN","EWW","RSH2","RMT6","RWO","RWO1","RTDP","FW","FW1","FWCP","FOS99","","","V99","","COMPLETED","","","2","","99","","99","",49811,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49811,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6008300014759","-33.0555747328464"
49823,9,"","OSM","","0106000020E610000001000000010300000001000000050000004898B38872E651C0FAC44B81168740C0C0B7448971E651C0C9D2E2E71A8740C0B36213F472E651C063AB15B71B8740C08F13CBD273E651C0184E886F178740C04898B38872E651C0FAC44B81168740C0",49823,"M99","MATT99","MO99","LWAL","DU99","H","HB","Y99","RES","RES99","BP2","PLFR","IRRE","IRP99","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT2","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","0","","99","",49823,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49823,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6007508530176","-33.0554553626225"
49840,9,"","OSM","","0106000020E610000001000000010300000001000000050000000D10165F7EE651C038B3A72E2A8740C06775BC137DE651C0D78A91802C8740C00E19EA0B7CE651C0616067542A8740C0798489F57CE651C0E516A9E6288740C00D10165F7EE651C038B3A72E2A8740C0",49840,"MUR","MATT99","MO99","LWAL","DU99","H","HB","Y99","RES","RES99","BP2","PLFR","IRIR","IRVP","CHV","IRRE","IRPS","IRN","EWSL","RSH2","RMT2","RSM99","RST99","RTDP","F99","FT99","FWCP","FOSN","","","V99","","COMPLETED","","","2","","0","","99","",49840,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49840,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6013885549968","-33.0559859843729"
49845,9,"","OSM","","0106000020E6100000010000000103000000010000000500000053B3075A81E651C0BDC804FC1A8740C06B4029FF7FE651C05232EF27198740C0A88FC01F7EE651C09800570D1D8740C08F029F7A7FE651C002976CE11E8740C053B3075A81E651C0BDC804FC1A8740C0",49845,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","MIX","MIX1","BP1","PLFP","IRIR","IRVP","CHV","IRRE","IRPS","IRN","EWSL","R99","RMT99","RSM99","RST99","RCN99","FC","FC1","FWCP","FOS99","","","V99","","COMPLETED","","","3","","99","","99","",49845,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49845,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6015465","-33.05554255"
49865,9,"","OSM","","0106000020E61000000100000001030000000100000009000000AEB1F09A7CE651C0CF280241258740C08B8285387BE651C08742BA8E278740C0A337818E7BE651C01BBAD91F288740C098BD11827AE651C068DB1FDE298740C0AA0029FB78E651C0DAE4F049278740C06EB42D147AE651C0050EB276258740C05C46A0B07AE651C028CAEF7E268740C0C63B76067CE651C0F9653046248740C0AEB1F09A7CE651C0CF280241258740C0",49865,"MCF","CLBRS","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP2","PLFR","IRRE","IRP99","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FC","FC1","FWCP","FOS99","","","V99","","COMPLETED","","","2","","99","","99","",49865,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49865,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6012400412082","-33.0558805795362"
49879,9,"","OSM","","0106000020E61000000100000001030000000100000005000000D6390664AFE651C0BC0919236D8740C08EE6C8CAAFE651C034F8FBC56C8740C0A6704E36AFE651C0C35CF7FB6A8740C0EEC38BCFAEE651C0E12DEB596B8740C0D6390664AFE651C0BC0919236D8740C0",49879,"W","MATT99","MATP99","LWAL","DU99","H","HB","Y99","RES","RES99","BP1","PLFR","IRIR","IRVP","CHV","IRRE","IRPS","IRN","EWSL","RSH5","RMT2","RWO","RWO1","RTDP","FW","FW1","FWCP","FOS99","","","V99","","COMPLETED","","","2","","0","","99","",49879,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49879,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6044495468571","-33.0579852643895"
49904,9,"","OSM","","0106000020E6100000010000000103000000010000000A000000D489BAC5B2E651C044B9D9C46E8740C03F0FFFFAB2E651C06E0A75A26E8740C0E6C699CBB2E651C02AB80EC4688740C010B97427B3E651C0EF5DDE77678740C07B44F1CFB1E651C09CDB847B658740C005A161D6B0E651C0C5820C2E678740C099D36531B1E651C05A283EE3678740C076FD82DDB0E651C0590E9997688740C0B12C3D3FB1E651C0118AADA0698740C0D489BAC5B2E651C044B9D9C46E8740C0",49904,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES2A","BP1","PLFP","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH5","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",49904,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49904,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6046213292694","-33.0579037960448"
49928,9,"","OSM","","0106000020E610000001000000010300000001000000050000005787ED380FE651C024BC98C1738840C0D5C276410EE651C02EE2E077788840C094ED8D6B0DE651C02EE2E077788840C0E1CFF0660DE651C07830BD58738840C05787ED380FE651C024BC98C1738840C0",49928,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP99","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTD99","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","99","","99","","99","",49928,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49928,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.594610559561","-33.0660918453497"
49994,9,"","OSM","","0106000020E61000000100000001030000000100000005000000236AA2CFC7E651C02AE67BA1DB8640C0C4C3C59BC6E651C0E3D7593EDC8640C0CA69F40FC7E651C05359B9BCDE8640C02810D143C8E651C09A67DB1FDE8640C0236AA2CFC7E651C02AE67BA1DB8640C0",49994,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP2","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","R99","RMT99","RSM99","RST99","RCN99","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",49994,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",49994,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.60592265","-33.053625"
50024,9,"","OSM","","0106000020E61000000100000001030000000100000009000000653FE65EBBE651C033B62110F98640C0AC61759ABBE651C0DA56B3CEF88640C023394F2BBBE651C02EE57CB1F78640C059805B1CBAE651C0939048DBF88640C0E2A8818BBAE651C0AA42A8F7F98640C0299DFEA2BAE651C0A40FA7DDF98640C065CCB804BBE651C0E512A2D7FA8640C0A06EA0C0BBE651C0DFF94509FA8640C0653FE65EBBE651C033B62110F98640C0",50024,"MCF","CLBRS","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP1","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH5","RMT6","RWO","RWO1","RTDP","FC","FC1","FWCP","FOS99","","","V99","","COMPLETED","","","2","","99","","99","",50024,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50024,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.6051626456083","-33.0544816530345"
50167,9,"","OSM","","0106000020E61000000100000001030000000100000007000000AD1ADF72D0E551C0B52D6FB31D8840C072D41BFFCFE551C0FC917DEB1E8840C03CC159A5CFE551C0DFC0898D1E8840C0901E752ACFE551C0F09B0CD81F8840C0960FF747CEE551C0FC917DEB1E8840C07EF89E36CFE551C0A452EC681C8840C0AD1ADF72D0E551C0B52D6FB31D8840C0",50167,"W","WLI","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES2A","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWW","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",50167,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50167,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.590779301005","-33.0634194054063"
50180,9,"","OSM","","0106000020E61000000100000001030000000100000005000000D9EA724AC0E551C071ADF6B0178840C05726FC52BFE551C064CBF275198840C0ECA6EF90BDE551C03CFC9012168840C0C8128C39BEE551C0FB6E5FAC148840C0D9EA724AC0E551C071ADF6B0178840C0",50180,"W","WLI","MATP99","LWAL","DU99","H","HB","Y99","RES","RES99","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWW","RSH5","RMT11","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","Casa azul","COMPLETED","","","1","","0","","99","",50180,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50180,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5897767132951","-33.0632034420131"
50181,9,"","OSM","","0106000020E610000001000000010300000001000000050000006682E15CC3E551C05A153CE0158840C0FC2D4B85C2E551C08FF4B3A2178840C02C42565CC1E551C0D1BB6713168840C09796EC33C2E551C09CDCEF50148840C06682E15CC3E551C05A153CE0158840C0",50181,"MCF","CLBRS","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRP99","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","1","","99","","99","",50181,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50181,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5899879","-33.06317065"
50182,9,"","OSM","","0106000020E61000000100000001030000000100000005000000AB645B61D5E551C06E1393DC068840C046D09849D4E551C0DDF016A3098840C04C06369DD3E551C04F50D4E3088840C0B19AF8B4D4E551C07432271E068840C0AB645B61D5E551C06E1393DC068840C0",50182,"M99","MATT99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRP99","IRN","IRRE","IRP99","IRN","EWMA","RSH2","RMT4","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","Ojo con el techo, son tejas?
Si se hizo con boques de hoormigón, el exterior es ""masonry""?","COMPLETED","","","1","","99","","99","",50182,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50182,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5910947953973","-33.0627403859762"
50198,9,"","OSM","","0106000020E610000001000000010300000001000000050000009361CBE1C9E551C092CF8657ED8740C06FD39FFDC8E551C0157A5803EF8740C076093D51C8E551C003FBF900EE8740C063F7D335C9E551C081502855EC8740C09361CBE1C9E551C092CF8657ED8740C0",50198,"MCF","CLBRS","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IR99","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOS99","","","V99","","COMPLETED","","","1","","99","","99","",50198,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50198,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5903991660684","-33.0619407036518"
50298,9,"","OSM","","0106000020E610000001000000010300000001000000050000008D8BB49EEBE551C07BE1293F048840C03BAA9A20EAE551C080F44D9A068840C094DE9277E9E551C09E9D6747058840C00BC73DA7EAE551C0E008F76F038840C08D8BB49EEBE551C07BE1293F048840C0",50298,"M99","CL99","MO99","LWAL","DU99","H","HB","Y99","RES","RES99","BP1","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWME","RSH1","RMT99","RSM99","RST99","RCN99","F99","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","1","","99","",50298,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50298,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5924366083235","-33.0626499980046"
50324,9,"","OSM","","0106000020E61000000100000001030000000100000005000000E6B809ADBDE551C09AD2FA5B028840C093E52494BEE551C0F2118CDE048840C0104FC0C0BDE551C033E774B4058840C099C239D9BCE551C06F67BA32038840C0E6B809ADBDE551C09AD2FA5B028840C0",50324,"W","WLI","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLF99","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWW","R99","RMT6","RWO","RWO1","RCN99","FW","FW99","FWC99","FOSSL","","","V99","","COMPLETED","","","1","","99","","99","",50324,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50324,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.589704215503","-33.0626230580555"
50344,9,"","OSM","","0106000020E61000000100000001030000000100000005000000303BD56BC4E551C06F055E77048840C048F36CFBC3E551C03F671C34058840C013FA4FEDC2E551C045589E51048840C0136D7D47C3E551C06401B8FE028840C0303BD56BC4E551C06F055E77048840C0",50344,"MAT99","MATT99","MATP99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFP","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EW99","RSH5","RMT6","RWO","RWO1","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",50344,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50344,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5900651848506","-33.062628031599"
50351,9,"","OSM","","0106000020E61000000100000001030000000100000005000000F03D12E5C1E551C0E0AF13A80F8840C0FD0571D4C0E551C014FF1C8B128840C0864BD8C8BFE551C0A4497375118840C044E3E4D9C0E551C004BA40930E8840C0F03D12E5C1E551C0E0AF13A80F8840C0",50351,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","F99","FT99","FWC99","FOS99","","","V99","Primer piso de albañilería con fachada de Estuco. Segundo piso de madera.
No se sabe si es albañilería confinada o reforzada.","COMPLETED","","","2","","99","","99","",50351,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50351,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5898950164102","-33.0630053405598"
50359,9,"","OSM","","0106000020E610000001000000010300000001000000050000007275B63643E651C008782D7CD88740C0EF31A2FE44E651C0C0C52F61D98740C0A1C26C5D45E651C0E58DDD4FD78740C05AA6159543E651C02D40DB6AD68740C07275B63643E651C008782D7CD88740C0",50359,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFSQ","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO99","RTD99","FW","FW1","FWCP","FOSN","","","V99","","COMPLETED","","","2","","99","","99","",50359,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50359,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5979180298943","-33.0612761963934"
50412,9,"","OSM","","0106000020E610000001000000010300000001000000050000008056AA5505E651C0049EC59CB18740C0818758B304E651C0BEAF80F8AF8740C0DB90DA1F03E651C0A5958CADB18740C0DA5F2CC203E651C08143A852B38740C08056AA5505E651C0049EC59CB18740C0",50412,"MCF","CL99","MO99","LWAL","DU99","H","HB99","Y99","OC99","OCCDT99","BPD","PLFSQ","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWMA","R99","RMT6","RWO","RWO1","RTD99","FC","FC99","FWCP","FOSN","","","V99","","COMPLETED","","","2","","99","","99","",50412,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50412,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5940081405534","-33.0601088334734"
50413,9,"","OSM","","0106000020E61000000100000001030000000100000005000000C0F4AC5A08E651C0B25DEB9CB08740C0915CA38A07E651C0CA77DFE7AE8740C0869D184806E651C035E0E297B08740C07F958D1807E651C01CC6EE4CB28740C0C0F4AC5A08E651C0B25DEB9CB08740C0",50413,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BPD","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RTDP","FC","FC99","FWCP","FOSN","","","V99","","COMPLETED","","","2","","99","","99","",50413,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50413,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5941966666874","-33.0600769999211"
50423,9,"","OSM","","0106000020E610000001000000010300000001000000050000008B26063708E651C0CEDDAE97A68740C0C19B244C07E651C0828E56B5A48740C0EB1D6E8706E651C022C89CC2A58740C0B5A84F7207E651C06F17F5A4A78740C08B26063708E651C0CEDDAE97A68740C0",50423,"M99","CL99","MO99","LWAL","DU99","H","HB99","Y99","RES","RES99","BP2","PLFR","IRRE","IRPP","IRN","IRRE","IRPS","IRN","EWSL","R99","RMT6","RSM99","RST99","RTDP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","99","","99","",50423,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50423,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.59419995","-33.0597588"
50430,9,"","OSM","","0106000020E61000000100000001030000000100000005000000508D976E12E651C059F38876BA8740C0F84D06EC0FE651C06A2A3009BC8740C05D2A807310E651C057FB8568BE8740C0B56911F612E651C0DB83B5D6BC8740C0508D976E12E651C059F38876BA8740C0",50430,"W","WLI","MATP99","LWAL","DU99","H","HB","Y99","ASS","ASS1","BPD","PLFR","IRRE","IRP99","IRN","IRRE","IRPS","IRN","EWW","RSH2","RMT2","RWO","RWO1","RWCP","FN","FT99","FWC99","FOSN","","","V99","","COMPLETED","","","1","","0","","99","",50430,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50430,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.5948145647762","-33.0604381186183"
50457,9,"","OSM","","0106000020E6100000010000000103000000010000000500000099C7500427E651C05094DFFD4C8840C0AB7D95D725E651C0AEC4F29D4E8840C0B26E17F524E651C014AA40D24C8840C09FB8D22126E651C0B6792D324B8840C099C7500427E651C05094DFFD4C8840C0",50457,"MCF","CL99","MO99","LWAL","DU99","H99","HB99","Y99","RES","RES99","BPD","PLFSQ","IRRE","IRP99","IRT99","IRRE","IRPS","IRN","EWSL","RSH2","RMT6","RWO","RWO1","RCN99","FC","FC99","FWCP","FOSSL","","","V99","","COMPLETED","","","99","","99","","99","",50457,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",50457,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-71.59606855","-33.064847"
